id,org_name,event_name,event_description,event_start_date,event_end_date,days_of_week,start_time,end_time,more_info,fee,admission_price,site_location_name,event_photo,events_category,age_group_eligibility_tags,race_ethnicity_eligibility_tags,special_needs_eligibility_tags,sogi_eligibility_tags,language_eligibility_tags,site_address,site_phone,site_email,featured,latitude,longitude,point,analysis_neighborhood,supervisor_district,data_as_of,data_loaded_at
39191_rpd,SF Rec Park,After School Program - Betty Ann Ong Wait List,"**You are adding to the wait list only**The After School program is currently full. You are adding to the wait list for the 2025-26 school year. If a spot opens up and we are able to offer you a spot, we will reach out. This afterschool program only pick up participants from Gordon J Lau.  Our after school program is an experience that provides a safe and nurturing environment for youth in grades K-5 to develop life long recreation and leisure skills. Participants will receive homework assistance, be exposed to an environment that will promote literacy, encourage communication and empowerment skills while providing recreation activities that include sports, group games, arts and culture, community exploration and seasonal special events. All staff and volunteers receive background checks and are trained in safety skills. Start times may vary based on the school release time. The fee for the school year is $1,080. Parents will have the option to pay the entire fee upon registration. Payment plans are available. $270 is due upon registration and on the first day of October, January and March of the school year.",2025/08/18 12:00:00 AM,2026/06/03 12:00:00 AM,M-F,14:00:00,18:00:00,sfrecpark.org/register,false,,BETTY ANN ONG CHINESE REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens,,,,,1199 Mason St @ Washington St,(415) 359-9103,,,37.794294000001,-122.411466000002,POINT (-122.411466 37.794294),Nob Hill,3,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42608_rpd,SF Rec Park,Level 5,"This class focuses on helping participants refine their performance of all six swimming strokes (front crawl, back crawl, butterfly, breaststroke, elementary backstroke, and sidestroke). Participants perform these strokes with increased proficiency and can swim them for greater distances. Participants also learn to perform flip turns on the front and back. Prerequisite: Successful completion of Level 4.",2026/03/21 12:00:00 AM,2026/05/16 12:00:00 AM,Sa,09:00:00,09:30:00,sfrecpark.org/register,true,,HAMILTON SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,1900 Geary Blvd,(415) 292-2008,,,37.784394000001,-122.435082000002,POINT (-122.435082 37.784394),Japantown,5,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42154_rpd,SF Rec Park,Drop-in: Badminton,,2026/03/20 12:00:00 AM,2026/05/29 12:00:00 AM,F,10:00:00,15:30:00,sfrecpark.org/register,false,,BETTY ANN ONG CHINESE REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,All Ages,,,,,1199 Mason St @ Washington St,(415) 359-9103,,,37.794294000001,-122.411466000002,POINT (-122.411466 37.794294),Nob Hill,3,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
41299_rpd,SF Rec Park,Swim Academy (Pilot Program),"Swim Academy is a new pilot program for first-time swimmers who have never taken a Level 1 swim class. Students will start in Level 1 and have the opportunity to progress through Level 3 as they develop their skills. To move to the next level, swimmers must successfully pass the required exit skills. Enrollment in the next level is only offered in the following session, and only to those who meet the exit criteria—no exceptions. If a child does not pass their current level, they will not continue in the Academy at this time.",2026/02/10 12:00:00 AM,2026/03/05 12:00:00 AM,"T,Th",16:30:00,17:00:00,sfrecpark.org/register,true,,GARFIELD SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,1271 Treat St,(415) 695-5001,,,37.749873178722,-122.412712359648,POINT (-122.41271236 37.749873179),Mission,9,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
145213_sfpl,SF Public Library,FULL: Workshop: Introduction to American Sign Language,"<strong>This event and waitlist are full.</strong>Learn the basics of American Sign Language (ASL) including the alphabet, finger spelling, common…",2026/02/26 12:00:00 AM,2026/02/26 12:00:00 AM,,17:30:00,18:45:00,https://sfpl.org/events/2026/02/26/full-workshop-introduction-american-sign-language,false,,Glen Park,https://sfpl.org//sites/default/files/2026-02/27509.png,Library Events,TAY (Ages 18-24),,Special Needs/Disabilities,,,2825 Diamond Street,415-355-2858,gpamgr@sfpl.org,,37.733940000001,-122.433903000002,POINT (-122.433903 37.73394),Glen Park,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
135455_sfpl,SF Public Library,Storytime: For Toddlers,"Books, songs, movement and more. For toddlers 16 months through age 2 and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including…",2026/03/03 12:00:00 AM,2026/03/03 12:00:00 AM,,10:30:00,11:00:00,https://sfpl.org/events/2026/03/03/storytime-toddlers-8,false,,Ortega,https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,3223 Ortega Street,415-355-5700,ortmgr@sfpl.org,,37.751004000001,-122.498275500002,POINT (-122.4982755 37.751004),Sunset/Parkside,4,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
10012244_sfdec,Family Connections Centers,"First Steps Portola (Playgroup, English, Spanish, Cantonese, Vietnamese)","Build healthy bonding and enjoy fun activities together, while learning about your child’s cognitive and emotional development. Activities include arts, movement, songs, and stories. For ages 6 – 36 months + parents/caregivers. Free to enroll! Please note: due to our small class size, we ask families to register only for the classes you are able to attend. If you are no longer able to attend a class, please cancel your registration or contact us at firststeps@fccenters.org. Thank you! Registration will open at 9:00 am on the 28th of each month. &nbsp; ·Portola: Mondays and Wednesdays, 9:00-10:30 am · Excelsior: Tuesdays and Thursdays, 9:00-10:30 am · Visitacion Valley: Thursdays, 9:30-11:00 am. (18-36 months + caregiver) For more information or to join, contact Elsa at 415.715.6746 or firststeps@fccenters.org • • • Primeros Pasos (First Steps) es un espacio para que las familias aprendan juntas. Las maestras lo guiarán a usted y a sus pequeños a través de actividades que incluyen canciones, bailes, y lecturas divertidas. Para edades de 6–36 meses + cuidador/a. Gratis para inscribirse. Tenga en cuenta: debido a nuestro pequeño tamaño de clase, le pedimos a las familias que se registren solo para las clases a las que puede asistir. Si ya no puede asistir a una clase, cancele su registro o contáctenos en firststeps@fccenters.org. ¡Gracias! Las inscripciones se abrirán el día 28 de cada mes a las 9 de la mañana. • • • First Steps是適合孩子和家長一起學習的遊戲小組。 我們的老師將與您們一起歌曲、舞蹈、閲讀等活動。 免費報名。適合6-36個月的孩子 + 家長/監護人。 請注意：由於我們的班級規模較小，我們要求家庭只註冊您可以參加的課程。 如果您不能再上課，請取消註冊或通過 firststeps@fccenters.org 聯繫我們。 謝謝你! 每月28日上午9:00開始報名。 • • • First Steps là một nhóm trẻ mẫu giáo được giám sát bởi người lớn để các gia đình học tập cùng nhau. Các giáo viên của chúng tôi sẽ hướng dẫn bạn và con bạn thông qua các hoạt động hấp dẫn liên quan đến bài hát, điệu nhảy ngộ nghĩnh. Từ 6-36 tháng tuổi + cha mẹ/người chăm sóc. Ghi danh miễn phí. Xin lưu ý: do quy mô lớp học nhỏ, chúng tôi yêu cầu các gia đình chỉ đăng ký cho các lớp học mà bạn có thể tham dự. Nếu bạn không thể tham gia lớp học được nữa, vui lòng hủy đăng ký hoặc liên hệ với chúng tôi tại firststeps@fccenters.org. Cảm ơn! Cổng đăng ký sẽ mở vào lúc 9:00 sáng ngày 28 hàng tháng.",2026/02/16 12:00:00 AM,2026/02/16 12:00:00 AM,,09:00:00,10:30:00,https://sfdec.org/event/first-steps-portola-playgroup-english-spanish-cantonese-vietnamese/2026-02-16/,,,2565 San Bruno Avenue,,Events for Ages 0-5,,,,,"Chinese, Spanish, Vietnamese",2565 San Bruno Avenue,,,,37.729467000001,-122.404180500002,POINT (-122.4041805 37.729467),Portola,9,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42163_rpd,SF Rec Park,Drop-in: Table Tennis,,2026/03/19 12:00:00 AM,2026/05/28 12:00:00 AM,Th,13:30:00,20:00:00,sfrecpark.org/register,false,,BETTY ANN ONG CHINESE REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,All Ages,,,,,1199 Mason St @ Washington St,(415) 359-9103,,,37.794294000001,-122.411466000002,POINT (-122.411466 37.794294),Nob Hill,3,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
40920_rpd,SF Rec Park,Ballroom Dance,"Come Join The Fun!    Bring your partner & glide across the dance floor during our Open    Ballroom Dance sessions. Offered on Tuesdays, these sessions are music based    & no instruction is provided. Music is played by volunteers. Sign up for    this fun, recreational dance program!",2026/01/06 12:00:00 AM,2026/03/12 12:00:00 AM,"T,Th",12:30:00,14:00:00,sfrecpark.org/register,false,,PALEGA REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,500 Felton St @ Holyoke St,(415) 831-6828,,,37.728918000001,-122.409882000002,POINT (-122.409882 37.728918),Portola,9,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42405_rpd,SF Rec Park,Zumba - Drop-in,Walk-up outdoor Zumba is free! Visit sfrecpark.org/zumba for a full schedule of current classes.,2026/03/16 12:00:00 AM,2026/05/18 12:00:00 AM,M,17:00:00,18:00:00,sfrecpark.org/register,false,,SAN FRANCISCO RECREATION & PARKS,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,All Ages,,,,,501 Stanyan St,(415) 831-2700,,,37.772208000001,-122.454477000002,POINT (-122.454477 37.772208),Golden Gate Park,1,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
116532_sfpl,SF Public Library,Storytime: For Toddlers,Space limited. Tickets available on a first come&nbsp;basis at the front desk starting&nbsp;at 10:00am.&nbsp;,2026/03/10 12:00:00 AM,2026/03/10 12:00:00 AM,,10:30:00,11:00:00,https://sfpl.org/events/2026/03/10/storytime-toddlers-2,false,,Potrero,https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,1616 20th Street,415-355-2822,potmgr@sfpl.org,,37.760067000001,-122.397615000002,POINT (-122.397615 37.760067),Potrero Hill,10,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
136830_sfpl,SF Public Library,Workshop: STEM Fun,"Learn various science, technology, engineering and math (STEM) concepts with hands on projects from Mad Science Lab of the Bay Area.For children ages…",2026/02/14 12:00:00 AM,2026/02/14 12:00:00 AM,,11:00:00,12:00:00,https://sfpl.org/events/2026/02/14/workshop-stem-fun,false,,Main Library,https://sfpl.org//sites/default/files/topics/Science.jpg,Library Events,"Children/Pre-Teens (Ages 5-13), Children/Pre-Teens (Ages 5-13), Teens (Ages 13-18)",,,,,100 Larkin Street,415-557-4400,info@sfpl.org,,37.779354000001,-122.415871500002,POINT (-122.4158715 37.779354),Tenderloin,5,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
144912_sfpl,SF Public Library,Workshop: Coaster with Double Crochet Stitches,Learn to make a coaster with double crochet stitches. Suitable for crocheters who already know how to make chains and slip stitches. Printed and…,2026/02/14 12:00:00 AM,2026/02/14 12:00:00 AM,,14:00:00,16:00:00,https://sfpl.org/events/2026/02/14/workshop-coaster-double-crochet-stitches,false,,Ocean View,https://sfpl.org//sites/default/files/2025-12/26295.png,Library Events,TAY (Ages 18-24),,,,,345 Randolph Street,415-355-5615,ovimgr@sfpl.org,,37.714140000001,-122.465974500002,POINT (-122.4659745 37.71414),Oceanview/Merced/Ingleside,11,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42701_rpd,SF Rec Park,Rec and Parkour,"Parkour builds physical and mental strength using only your environment and body so that you can move more quickly, confidently, and creatively. This class utilizes indoor and outdoor environments to teach the fundamentals or gives you a space to sharpen them if you already have a little experience. All you need is athletic shoes and a bottle of water.",2026/03/21 12:00:00 AM,2026/04/18 12:00:00 AM,Sa,10:30:00,11:30:00,sfrecpark.org/register,true,,MOSCONE REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens,,,,,1800 Chestnut St @ Buchanan St,(415) 292-2045,,,37.801422000001,-122.433187500002,POINT (-122.4331875 37.801422),Marina,2,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
149086_sfpl,SF Public Library,Panel: Celebrating Traditions and Writing Magical Stories,"In the spirit of Lunar New Year—a season of renewal, remembrance, and storytelling—local authors Yangsze Choo, Julie Leong, Aimee Phan and Julia Vee…",2026/02/21 12:00:00 AM,2026/02/21 12:00:00 AM,,16:00:00,17:00:00,https://sfpl.org/events/2026/02/21/panel-celebrating-traditions-and-writing-magical-stories,false,,Main Library,https://sfpl.org//sites/default/files/topics/WeavingStories_2025_newWebBanner%281%29.jpg,Library Events,TAY (Ages 18-24),,,,,100 Larkin Street,415-557-4400,info@sfpl.org,,37.779354000001,-122.415871500002,POINT (-122.4158715 37.779354),Tenderloin,5,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
41135_rpd,SF Rec Park,Ceramics: Anything Goes!,"Explore the vast, imaginative possibilities of clay in the Randall's open studio setting. Hone your skills throwing on a wheel or hand-building, making something for use or building sculptural pieces. If you have some experience in clay, whether back in high school or recently, and would like to develop a project and take your skills to the next level, this class is for you. Get one-on-one guidance and support from our experienced instructors.",2026/01/16 12:00:00 AM,2026/03/06 12:00:00 AM,F,17:30:00,20:30:00,sfrecpark.org/register,true,,RANDALL MUSEUM,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Teens; TAY,,,,,199 Museum Way,(415) 554-9600,,,37.764432000001,-122.438160000002,POINT (-122.43816 37.764432),Castro/Upper Market,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
111889_sfpl,SF Public Library,Storytime: For Toddlers,"Books, songs, movement and more. For toddlers 16 months through age 2 and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including…",2026/02/24 12:00:00 AM,2026/02/24 12:00:00 AM,,11:00:00,11:30:00,https://sfpl.org/events/2026/02/24/storytime-toddlers-0,false,,Eureka Valley/Harvey Milk Memorial,https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,1 Jose Sarria Court,415-355-5616,evamgr@sfpl.org,,37.764135000001,-122.432067000002,POINT (-122.432067 37.764135),Castro/Upper Market,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
146780_sfpl,SF Public Library,Workshop: Bookmark Craft,Use scrap and art materials to craft bookmarks to take home. For children 7 and older.&nbsp;,2026/02/15 12:00:00 AM,2026/02/15 12:00:00 AM,,14:00:00,15:00:00,https://sfpl.org/events/2026/02/15/workshop-bookmark-craft,false,,Sunset,https://sfpl.org//sites/default/files/topics/MakeDo.png,Library Events,"Children/Pre-Teens (Ages 5-13), Children/Pre-Teens (Ages 5-13), Teens (Ages 13-18)",,,,,1305 18th Avenue,415-355-2808,sunmgr@sfpl.org,,37.763370000001,-122.476257000002,POINT (-122.476257 37.76337),Inner Sunset,7,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
135454_sfpl,SF Public Library,Storytime: For Toddlers,"Books, songs, movement and more. For toddlers 16 months through age 2 and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including…",2026/02/24 12:00:00 AM,2026/02/24 12:00:00 AM,,10:30:00,11:00:00,https://sfpl.org/events/2026/02/24/storytime-toddlers-8,false,,Ortega,https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,3223 Ortega Street,415-355-5700,ortmgr@sfpl.org,,37.751004000001,-122.498275500002,POINT (-122.4982755 37.751004),Sunset/Parkside,4,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
10013520_sfdec,Gum Moon Chinatown,"Parent-Child Interactive Group Infants (Playgroup, Cantonese/English)","0-18 months Playgroup Dates: August 21, 2025 – June 30, 2026, Tuesday and Thursday Time: 10:00 AM – 12:00 PM For more information, please contact: Vivian Chan, Admin. Manager 415-788-1008 vivianchan@gummoon.org Lucy Tao, Family Advocate 415-788-1008 lucytao@gummoon.org Address: 940 Washington Street",2026/02/19 12:00:00 AM,2026/02/19 12:00:00 AM,,10:00:00,12:00:00,https://sfdec.org/event/parent-child-interactive-group-infants-playgroup-cantonese-english/2026-02-19/,,,940 Washington Street,,Events for Ages 0-5,Infants,,,,Chinese,940 Washington Street,415-788-1008,vivianchan@gummoon.org,,37.795032000001,-122.408770500002,POINT (-122.4087705 37.795032),Chinatown,3,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42199_rpd,SF Rec Park,Drop-in: Pickleball,Pickleball is a fast-paced and challenging sport that can provide hours of fun and excitement for players of all skill levels. Come drop in to play the fastest growing sport in America.,2026/03/21 12:00:00 AM,2026/05/30 12:00:00 AM,Sa,09:15:00,13:30:00,sfrecpark.org/register,false,,RICHMOND REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,All Ages,,,,,251 - 18th Ave,(415) 666-7020,,,37.783215000001,-122.477976000002,POINT (-122.477976 37.783215),Outer Richmond,1,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
145212_sfpl,SF Public Library,FULL: Workshop: Introduction to American Sign Language,"<strong>This event and waitlist are full.</strong>Learn the basics of American Sign Language (ASL) including the alphabet, finger spelling, common…",2026/02/19 12:00:00 AM,2026/02/19 12:00:00 AM,,17:30:00,18:45:00,https://sfpl.org/events/2026/02/19/full-workshop-introduction-american-sign-language,false,,Glen Park,https://sfpl.org//sites/default/files/2026-02/27509.png,Library Events,TAY (Ages 18-24),,Special Needs/Disabilities,,,2825 Diamond Street,415-355-2858,gpamgr@sfpl.org,,37.733940000001,-122.433903000002,POINT (-122.433903 37.73394),Glen Park,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
135550_sfpl,SF Public Library,Storytime: For Babies,"Songs, rhymes and books for infants and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including current offerings, at…",2026/02/19 12:00:00 AM,2026/02/19 12:00:00 AM,,11:30:00,12:00:00,https://sfpl.org/events/2026/02/19/storytime-babies-1,false,,Ortega,https://sfpl.org//sites/default/files/topics/StorytimeforBabies.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,3223 Ortega Street,415-355-5700,ortmgr@sfpl.org,,37.751004000001,-122.498275500002,POINT (-122.4982755 37.751004),Sunset/Parkside,4,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
135456_sfpl,SF Public Library,Storytime: For Toddlers,"Books, songs, movement and more. For toddlers 16 months through age 2 and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including…",2026/03/10 12:00:00 AM,2026/03/10 12:00:00 AM,,10:30:00,11:00:00,https://sfpl.org/events/2026/03/10/storytime-toddlers-8,false,,Ortega,https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,3223 Ortega Street,415-355-5700,ortmgr@sfpl.org,,37.751004000001,-122.498275500002,POINT (-122.4982755 37.751004),Sunset/Parkside,4,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
118977_sfpl,SF Public Library,Storytime: For Families,Playtime or craft activity to follow&nbsp;storytime.,2026/02/28 12:00:00 AM,2026/02/28 12:00:00 AM,,10:30:00,11:00:00,https://sfpl.org/events/2026/02/28/storytime-families-0,false,,Sunset,https://sfpl.org//sites/default/files/topics/StorytimeforFamilies.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,1305 18th Avenue,415-355-2808,sunmgr@sfpl.org,,37.763370000001,-122.476257000002,POINT (-122.476257 37.76337),Inner Sunset,7,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
41024_rpd,SF Rec Park,Aquatics - Parent and Tot Swim,"This class will teach parents basic water safety while introducing tots to new skills and fun. Songs, water safety, entering and exiting the water, and holding techniques for the parents are some of the topics covered in this lesson. Infant or toddler is accompanied in the water by their caregiver. Children are required to wear swim diapers while in the pool. Swim classes are limited to one class per person per session.",2026/01/05 12:00:00 AM,2026/03/02 12:00:00 AM,M,10:15:00,10:45:00,sfrecpark.org/register,true,,ROSSI SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Infants; Toddlers,,,,,600 Arguello Blvd,(415) 666-7014,,,37.779084000001,-122.458275000002,POINT (-122.458275 37.779084),Lone Mountain/USF,1,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42193_rpd,SF Rec Park,Drop-in: Basketball,,2026/03/18 12:00:00 AM,2026/05/27 12:00:00 AM,W,14:45:00,17:15:00,sfrecpark.org/register,false,,RICHMOND REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,All Ages,,,,,251 - 18th Ave,(415) 666-7020,,,37.783215000001,-122.477976000002,POINT (-122.477976 37.783215),Outer Richmond,1,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
144527_sfpl,SF Public Library,FULL: Early Learning: Play with Purpose Playgroup,"<strong>The event and waitlist are full.</strong><a href=""https://familieslearning.org/play-with-purpose/"">Play with Purpose</a> is a 9-week,…",2026/02/23 12:00:00 AM,2026/02/23 12:00:00 AM,,11:30:00,12:30:00,https://sfpl.org/events/2026/02/23/full-early-learning-play-purpose-playgroup,false,,Glen Park,https://sfpl.org//sites/default/files/2026-01/27097.png,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,Special Needs/Disabilities,,,2825 Diamond Street,415-355-2858,gpamgr@sfpl.org,,37.733940000001,-122.433903000002,POINT (-122.433903 37.73394),Glen Park,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
148824_sfpl,SF Public Library,Activity: Therapy Pets at the Library,Meet a therapy pet provided by the San Francisco Society for the Prevention of Cruelty to Animals&nbsp;(SF SPCA)&nbsp;to&nbsp;provide comfort and…,2026/02/27 12:00:00 AM,2026/02/27 12:00:00 AM,,16:00:00,17:00:00,https://sfpl.org/events/2026/02/27/activity-therapy-pets-library,false,,Excelsior,https://sfpl.org//sites/default/files/2026-01/27334.jpg,Library Events,All Ages,,,,,4400 Mission Street,415-355-2868,excmgr@sfpl.org,,37.727028000001,-122.433246000002,POINT (-122.433246 37.727028),Outer Mission,11,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
150034_sfpl,SF Public Library,Performance: Poetry Open Mic,Listen to local poets and share your own work at this monthly open mic event. Show up in person or attend via Zoom.About the group: 1428 Poets…,2026/02/26 12:00:00 AM,2026/02/26 12:00:00 AM,,15:00:00,17:00:00,https://sfpl.org/events/2026/02/26/performance-poetry-open-mic,false,,North Beach,https://sfpl.org//sites/default/files/topics/Performance.png,Library Events,TAY (Ages 18-24),,,,,850 Columbus Avenue,415-355-5626,nbemgr@sfpl.org,,37.802601000001,-122.413284000002,POINT (-122.413284 37.802601),North Beach,3,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
133721_sfpl,SF Public Library,Storytime: For Babies,Space limited. Tickets available on a first come basis at the door to the playground starting at 12:00pm. Playtime to follow storytime.&nbsp;,2026/03/11 12:00:00 AM,2026/03/11 12:00:00 AM,,12:00:00,12:30:00,https://sfpl.org/events/2026/03/11/storytime-babies-2,false,,Bernal Heights,https://sfpl.org//sites/default/files/topics/StorytimeforBabies.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,500 Cortland Avenue,415-355-2810,bhemgr@sfpl.org,,37.738917000001,-122.416168500002,POINT (-122.4161685 37.738917),Bernal Heights,9,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42611_rpd,SF Rec Park,Active Art for Toddlers,"Let    the art adventures begin early! This playful, hands-on class is designed    especially for our youngest artists. Together, children and their caregivers    will use toys and familiar art tools to make this introduction to art extra    fun. Painting with sponges, miniature cars, rollers and fingers all add to    the hands-on experience and keep little hands and minds engaged. Our young    artists will also have the chance to explore alternative activities that    encourage social interaction and fine motor skills throughout each class.    Participating toddlers must be accompanied by a participating adult. As with    every art class, dress for a mess! Appropriate for toddlers 2 to 4 years,    accompanied by a participating adult.",2026/03/24 12:00:00 AM,2026/05/26 12:00:00 AM,T,10:00:00,11:00:00,sfrecpark.org/register,true,,MISSION ARTS CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Toddlers; Children,,,,,745 Treat Ave,(415) 831-6801,,,37.758186000001,-122.413396500002,POINT (-122.4133965 37.758186),Mission,9,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
134023_sfpl,SF Public Library,Services: Come and Get Your Healing,Come together to celebrate and promote health and wellness in the TGNC community with The Transgender District. Connect with local organizations and…,2026/02/19 12:00:00 AM,2026/02/19 12:00:00 AM,,11:00:00,15:00:00,https://sfpl.org/events/2026/02/19/services-come-and-get-your-healing,false,,Main Library,https://sfpl.org//sites/default/files/2025-09/24907.png,Library Events,TAY (Ages 18-24),,,"LGBTQ+, Transgender and Gender Non-Conforming, Non-Binary",,100 Larkin Street,415-557-4400,info@sfpl.org,,37.779354000001,-122.415871500002,POINT (-122.4158715 37.779354),Tenderloin,5,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
147470_sfpl,SF Public Library,Activity: Noe Valley Knitting Circle,"Knit, crochet and&nbsp;hang out with other knitters and crocheters.&nbsp;The library has limited supplies to practice on but bring your own yarn and…",2026/03/07 12:00:00 AM,2026/03/07 12:00:00 AM,,10:00:00,12:00:00,https://sfpl.org/events/2026/03/07/activity-noe-valley-knitting-circle,false,,Noe Valley/Sally Brunn,https://sfpl.org//sites/default/files/2026-01/27427.jpg,Library Events,"TAY (Ages 18-24), Teens (Ages 13-18)",,,,,451 Jersey Street,415-355-5707,nvamgr@sfpl.org,,37.750302000001,-122.435118000002,POINT (-122.435118 37.750302),Noe Valley,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
111888_sfpl,SF Public Library,Storytime: For Toddlers,"Books, songs, movement and more. For toddlers 16 months through age 2 and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including…",2026/02/17 12:00:00 AM,2026/02/17 12:00:00 AM,,11:00:00,11:30:00,https://sfpl.org/events/2026/02/17/storytime-toddlers-0,false,,Eureka Valley/Harvey Milk Memorial,https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,1 Jose Sarria Court,415-355-5616,evamgr@sfpl.org,,37.764135000001,-122.432067000002,POINT (-122.432067 37.764135),Castro/Upper Market,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
